LCU,0,25.67,2015-12-31 19:46:13.250
LCU,0,170.00,2015-12-31 19:50:50.710
LCU,0,51.28,2015-12-31 20:03:40.387
LCU,0,51.28,2015-12-31 20:17:30.183
LCU,0,254.34,2016-01-07 09:17:32.617
LCU,0,78.64,2016-01-07 09:17:41.770
LCU,0,78.64,2016-01-07 09:29:07.857
LCU,0,153.16,2015-12-31 21:46:36.887
LCU,0,159.81,2016-01-01 00:19:26.670
LCU,0,40.89,2016-01-07 16:29:13.693
LCU,0,62.64,2016-01-07 22:28:23.447
LCU,0,28.94,2016-01-07 18:12:09.810
LCU,0,134.44,2016-01-07 18:19:56.613
LCU,0,60.04,2016-01-07 18:38:08.650
LCU,0,130.35,2016-01-07 21:00:27.837
LCU,0,51.28,2016-01-07 21:08:43.830
LCU,0,25.67,2016-01-07 22:44:22.617
LCU,0,149.99,2016-01-07 22:46:12.530
LCU,0,81.00,2016-01-07 22:52:21.120
LCU,0,33.04,2016-01-07 23:57:07.153
LCU,0,33.00,2016-01-08 07:18:59.503
LCU,0,93.44,2016-01-08 08:20:25.883
LCU,0,78.64,2016-01-08 08:22:16.273
LCU,0,61.00,2016-01-08 05:35:32.650
LCU,0,60.40,2016-01-08 07:11:08.227
LCU,0,78.64,2016-01-08 07:22:26.090
LCU,0,28.94,2016-01-08 07:43:57.550
LCU,0,60.40,2016-01-08 07:48:48.843
LCU,0,50.00,2016-01-05 18:29:29.847
LCU,0,79.00,2016-01-05 18:32:16.597
LCU,0,163.04,2016-01-05 20:47:33.793
LCU,0,60.40,2016-01-07 12:44:28.377
LCU,0,60.40,2016-01-07 12:47:40.113
LCU,0,36.80,2016-01-07 12:48:03.487
LCU,0,78.64,2016-01-08 12:39:09.900
LCU,0,51.28,2016-01-08 13:14:27.613
LCU,0,70.08,2016-01-08 13:14:29.750
LCU,0,122.17,2016-01-08 13:23:31.090
LCU,0,86.78,2016-01-05 18:55:10.423
LCU,0,78.64,2016-01-05 20:01:16.213
LCU,0,163.92,2016-01-07 13:02:45.897
LCU,0,98.20,2016-01-07 13:16:23.077
LCU,0,118.08,2016-01-07 13:23:28.247
LCU,0,60.40,2016-01-07 13:36:54.987
LCU,0,179.43,2016-01-08 12:54:54.687
LCU,0,22.40,2016-01-08 13:01:16.167
LCU,0,22.40,2016-01-05 20:00:35.537
LCU,0,98.92,2016-01-05 20:03:12.090
LCU,0,36.80,2016-01-05 20:08:35.773
LCU,0,146.96,2016-01-08 12:43:18.863
LCU,0,41.53,2016-01-08 12:43:25.780
LCU,0,96.07,2016-01-08 12:48:48.883
LCU,0,60.40,2016-01-05 21:51:33.380
LCU,0,60.40,2016-01-07 14:21:29.110
LCU,0,69.52,2016-01-07 14:25:36.560
LCU,0,51.28,2016-01-07 14:27:42.253
LCU,0,98.20,2016-01-07 14:29:27.610
LCU,0,98.20,2016-01-05 21:57:54.047
LCU,0,67.00,2016-01-05 22:00:25.770
LCU,0,79.00,2016-01-05 22:06:29.253
LCU,0,71.74,2016-01-04 16:15:47.857
LCU,0,42.16,2016-01-04 16:22:29.900
LCU,0,189.99,2016-01-04 16:23:01.560
LCU,0,70.02,2016-01-04 16:47:22.993
LCU,0,57.53,2016-01-04 16:59:35.213
LCU,0,98.20,2016-01-04 16:24:25.247
LCU,0,78.64,2016-01-04 16:28:25.543
LCU,0,81.53,2016-01-04 17:19:44.067
LCU,0,42.16,2016-01-04 17:25:39.680
LCU,0,192.51,2016-01-04 18:11:27.657
LCU,0,51.28,2016-01-04 18:13:00.260
LCU,0,51.28,2016-01-04 20:30:23.020
LCU,0,135.26,2016-01-04 17:42:43.280
LCU,0,25.67,2016-01-04 17:56:13.177
LCU,0,69.52,2016-01-04 18:00:11.637
LCU,0,70.00,2016-01-04 18:14:09.500
LCU,0,30.00,2016-01-04 18:27:22.670
LCU,0,22.95,2016-01-04 18:34:29.407
LCU,0,943.31,2016-01-05 06:33:22.507
LCU,0,31.00,2016-01-07 08:29:43.180
LCU,0,171.53,2016-01-07 08:30:01.620
LCU,0,75.00,2016-01-07 10:23:24.707
LCU,0,150.00,2016-01-07 10:25:18.737
LCU,0,69.52,2016-01-07 08:26:08.883
LCU,0,22.40,2016-01-07 08:30:20.213
LCU,0,107.23,2016-01-07 09:36:55.690
LCU,0,44.80,2016-01-07 09:57:22.090
LCU,0,191.78,2016-01-07 10:02:27.410
LCU,0,19.13,2016-01-07 10:55:27.790
LCU,0,72.09,2016-01-07 10:37:15.703
LCU,0,60.40,2016-01-07 10:39:11.090
LCU,0,60.40,2016-01-07 11:41:56.237
LCU,0,72.35,2016-01-07 11:31:25.887
LCU,0,69.52,2016-01-07 11:43:05.443
LCU,0,42.16,2016-01-07 11:46:32.000
LCU,0,69.52,2016-01-07 11:46:50.337
LCU,0,100.00,2016-01-07 12:03:38.623
LCU,0,51.28,2016-01-07 12:28:38.530
LCU,0,51.28,2016-01-07 12:28:56.393
LCU,0,74.52,2016-01-03 18:25:51.103
